"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"log_lambda[576]",2.22247286554172,0.0101080589388705,0.220822038236371,1.76634339537973,2.06762974803697,2.22346359455815,2.38733682910397,2.61357978892967,477.253692545488,0.990898414384287
"log_lambda[577]",2.5304277796729,0.00983628336694263,0.207333903220362,2.14519257756953,2.39113391888931,2.52386536154425,2.67409879890638,2.92174585985529,444.302323378814,0.993346533232295
"log_lambda[578]",2.0263804283018,0.0100368831494992,0.216174871704165,1.58455737094511,1.88090693105046,2.02865851157663,2.15936656083856,2.45608465499278,463.887514482277,0.99198719443464
"log_lambda[579]",2.1623134222802,0.00982364767012106,0.219621117511923,1.7299369595271,2.018069400087,2.15469902751731,2.31213416353237,2.59357877277969,499.807349893935,0.992514879962255
"log_lambda[580]",2.54480821926298,0.0133628232223873,0.240826933193813,2.09106435064112,2.37664956989119,2.5395307272689,2.69960009580578,3.01163302115973,324.798237654966,0.993406765068221
"log_lambda[581]",2.08370007604346,0.00955837952047678,0.216344593884375,1.65869371233725,1.93952262373966,2.09627007442268,2.21906300631423,2.50906675978649,512.299053878406,0.991613862806422
"log_lambda[582]",1.49262967747659,0.0118246573725028,0.210860968723872,1.08571118931824,1.33970299767825,1.49598987167474,1.63286987508186,1.88328487700977,317.991318583546,1.00675746362382
"log_lambda[583]",1.36302372966258,0.0109086237922288,0.230310180582188,0.884194809540123,1.1935489726564,1.36853490467845,1.52071577113864,1.80366478379313,445.744858925581,0.99620578281504
"log_lambda[584]",1.58939865680133,0.00962799019113764,0.216571690698514,1.15355400166028,1.44135830325934,1.58571392010231,1.74140915906641,1.99717527222879,505.97853767239,0.994626820584122
"log_lambda[585]",1.81128830881317,0.0110842961283334,0.219328444009489,1.34429727140776,1.66100775618282,1.81576964352179,1.9617929323892,2.21229621437169,391.537781228823,0.991618057521782
"log_lambda[586]",1.47721767354583,0.010836216463956,0.207799183583439,1.08268509034526,1.33880211923471,1.4789381087287,1.620314315798,1.88581073341525,367.732767392348,0.995634469798268
"log_lambda[587]",1.59734820606112,0.0117165803706278,0.223926223129285,1.19158099744762,1.43646053543637,1.60734608966493,1.74947240858236,2.02332072000257,365.265082897419,0.995138720501655
"log_lambda[588]",1.49391450711342,0.00958587620763366,0.206864699288259,1.08945303178262,1.35097092519525,1.49947560643264,1.63107405343317,1.90609725682959,465.703111961472,0.992332857715985
"log_lambda[589]",1.51662904145268,0.0115003698700034,0.224894027987427,1.09294842078709,1.36645142338238,1.5220327751233,1.66796734405703,1.97162111443557,382.412632014966,1.00477948141533
"log_lambda[590]",1.16693166275828,0.0111394479027493,0.257547815645325,0.720030401798843,0.990931128838215,1.14859434033036,1.33017088285761,1.69561258389884,534.550091501899,1.00019208329763
"log_lambda[591]",0.937242256387286,0.0120168194759502,0.270103548060864,0.445129008370452,0.741282214747576,0.934192963932103,1.10595917821377,1.46125407541332,505.22112805516,0.992146527212076
"log_lambda[592]",1.03008579090152,0.010560381149605,0.256247558888676,0.555273558434478,0.875378220604693,1.01266246670811,1.19068793824964,1.564766546818,588.789812755868,0.994367354826141
"log_lambda[593]",1.18743692177579,0.0124640321267049,0.274476293497113,0.673814362634737,1.00358373085953,1.18798647334736,1.37723219339356,1.78231867871964,484.945084210694,0.993920593954053
"log_lambda[594]",0.994865848782147,0.0103705353676538,0.251709201795614,0.560842166568406,0.806719269842224,0.98442170426247,1.1628854567381,1.49964807041367,589.109235160519,0.996113670477758
"log_lambda[595]",1.05783796745749,0.0115845334531581,0.263204501226279,0.573294825178587,0.869580896320299,1.04075761672525,1.23544876556758,1.58086158407236,516.213702342837,0.993615479612277
"log_lambda[596]",1.02161301820324,0.0101724740226781,0.248831989594089,0.587265252329025,0.846897214178288,0.999904595153327,1.18463034700133,1.50265237687673,598.355441922043,0.994293761149429
"log_lambda[597]",1.23972119090381,0.011272441518865,0.267885632995715,0.719111431565094,1.05964943649978,1.23121064162903,1.39437730255787,1.78759592363662,564.758613463885,1.00198472058357
"log_lambda[598]",0.141229926254402,0.0106176208803378,0.254227746746977,-0.326421543282212,-0.040922975869988,0.121285145784274,0.310837151588369,0.629700742840915,573.312575938259,0.996443945383977
"log_lambda[599]",-0.401842773501359,0.0138702753538861,0.287824369028835,-0.934689246178873,-0.602913415971958,-0.401424577761106,-0.211766261110355,0.188878441865609,430.610838578831,0.999618453425771
"log_lambda[600]",-0.520306544762132,0.0137052584463541,0.296537163028458,-1.13219496678844,-0.720860057889628,-0.531064149777663,-0.319459492233017,0.0124674815494099,468.14867377936,1.0025595781271
"log_lambda[601]",-0.538688645358122,0.0122673898942619,0.281879580840801,-1.05775732367745,-0.726362666213749,-0.540400603165391,-0.347332896063133,0.0106443702967192,527.986595360594,1.00008855771762
"log_lambda[602]",-0.547322651958114,0.0146085926928439,0.292058819620487,-1.16514509353331,-0.726650490129727,-0.560667303323156,-0.319024470846856,-0.0281054007745812,399.690559183468,1.00309081291509
"log_lambda[603]",-0.257238978152464,0.0121390285192528,0.29276470215681,-0.814177042895718,-0.47589935996123,-0.246487271853384,-0.0620871500188127,0.293007652211703,581.660489154255,0.996578241577229
"log_lambda[604]",0.0764656546608894,0.0145404648134538,0.302822825985142,-0.480463902000684,-0.133255352959518,0.0654325748336677,0.290197519870085,0.680430851117122,433.731172731981,0.998266715118957
