ensemble_forecast_posterior_2017,ensemble_forecast_posterior_2019,ensemble_forecast_posterior_2020,ensemble_forecast_posterior_2022,ensemble_forecast_posterior_2023,ensemble_forecast_posterior_2024
6932.353573,8072.936377,6450.833781,3843.932267,4407.194858,3527.573758
7177.682225,6881.362452,6133.260367,3567.895063,5877.271378,3532.138213
7224.582164,5581.188992,5191.040538,3524.18477,6837.615275,3534.516719
8188.130603,7443.451905,5888.844102,4600.049851,5172.713313,3535.586842
9641.652508,6788.494686,5849.364581,5360.146774,4347.147184,3537.013397
9069.177635,8535.714392,5174.02983,3796.898348,4363.741801,3538.636552
6544.331392,6010.412705,5920.494859,4602.290053,7452.584219,3541.562743
8105.40699,6097.137677,5429.243952,3744.866585,5539.676454,3542.766227
8559.744509,7230.862942,5913.894643,3339.978956,4679.122418,3544.463908
6012.962533,6056.170357,7541.118729,4238.665314,6112.264858,3544.988322
6433.058968,7827.072277,7329.636635,3992.875183,4714.380361,3548.629806
6919.968483,7224.732097,5427.351644,4193.453168,4294.630076,3551.034401
9638.934396,6740.421019,5362.949288,4375.741535,6614.399808,3554.433515
7171.163037,6115.598225,6103.46236,4527.005418,5332.293884,3555.748177
9411.113167,6844.958696,6634.636997,3892.701414,6116.453263,3556.599996
7848.394147,5320.747039,4527.330573,4733.386943,5379.983045,3560.774788
7193.649489,7328.635631,6224.004405,4005.697747,5657.922565,3563.510849
9519.946039,6677.321021,5186.575094,3526.570802,5200.494446,3565.048681
7818.867851,5551.814326,6458.619311,5549.443575,5417.930234,3566.116396
9831.634436,5361.572112,6076.174053,4619.691155,4711.883531,3567.950683
7243.623101,7904.199446,5896.860413,3607.412018,5350.319199,3570.085972
8073.558722,7503.378221,5112.307759,3926.175306,5236.163478,3570.940577
7178.605949,6729.183962,6265.29827,3904.003126,6024.095869,3573.974517
8739.478051,6067.894118,4608.316448,3343.79664,6757.02906,3574.619741
8767.375034,5772.931249,6236.03877,3684.325048,5875.62013,3576.823432
7672.491681,6112.912114,4562.274997,3925.211134,5882.138321,3577.922671
7856.910916,6054.935805,5476.597022,4595.761375,5363.529838,3578.401878
7175.770926,9423.029614,4543.865408,3962.19013,5328.288943,3579.993399
6516.861088,8691.792258,5194.044815,4005.557038,5410.900173,3581.112097
7968.404768,6786.489552,5285.292176,4899.946513,6386.94353,3583.239476
7551.003613,5912.091085,6278.098509,3161.487091,5715.947097,3584.173228
6492.544897,7457.11465,6109.677108,4533.030191,4831.271121,3584.890183
7434.022867,5263.19672,6703.799413,3613.434981,4640.403713,3587.624572
7933.442598,4941.348237,4878.784563,4470.793356,5786.834064,3588.490572
10659.87397,6211.521925,5476.897419,5395.042955,6561.059602,3589.717543
6708.21938,6675.18828,7194.026312,4056.375422,5686.278932,3592.416899
8293.468931,6571.01634,5578.586301,4694.769297,5107.143277,3594.21958
8510.963831,7266.766819,5888.215285,5002.963109,6072.798123,3595.937778
8118.217573,7095.766114,4375.164617,4240.34167,5471.261854,3597.011622
9212.112019,6155.430406,6979.012715,4207.407189,6243.2725,3597.795465
8069.854863,6691.8937,5550.024295,5477.248512,6037.719155,3600.441594
7245.977081,5894.374859,7054.844668,4337.638513,5160.419284,3601.516229
7071.613818,10272.36701,6099.738886,3472.80019,5578.440948,3603.427004
8110.451278,7274.438226,5922.064881,4252.358997,4952.430449,3605.188021
7685.413519,7824.28147,5208.36481,3040.541244,6455.560359,3606.405068
8366.307927,6435.643608,4979.719744,4988.53068,5087.779412,3607.977851
9094.629395,6741.053109,5660.611211,5389.735598,4720.804262,3608.573417
6929.403244,5676.887895,5228.021798,5341.341017,5432.687358,3610.048248
8188.903389,5824.058953,5035.548948,3949.480024,4654.506963,3611.589037
11174.1685,6458.792318,5881.216598,2883.421348,5321.721754,3612.1718
10089.58412,7262.787325,6088.459216,3928.881003,5260.194683,3612.859947
7080.349558,6733.584539,5382.866811,4177.981778,5297.43208,3614.389509
8143.800522,8145.674075,4229.666206,4088.29375,4962.145347,3615.288264
8785.198386,7977.729613,5706.588464,3556.125077,7232.515872,3617.222019
7493.334948,7583.590235,5562.321692,4237.673727,6307.857439,3618.372319
8045.323021,5829.481833,4778.310264,3692.932268,5614.509575,3620.451799
6999.195363,5594.50189,6080.875028,4672.333275,5507.711241,3622.302667
8201.980138,7198.613325,7592.389061,4265.515511,4422.637234,3623.13283
7711.405694,7593.702349,6252.941429,3359.101633,6916.194896,3624.835249
7830.52076,7972.323397,7128.721055,3680.896433,6097.845299,3626.48512
8167.424752,7390.703985,5730.786643,5089.60016,5299.570365,3627.238409
7766.567952,7397.220766,5782.759994,4613.747965,5659.927893,3628.602914
8324.368982,7874.884851,6135.039343,4534.580619,6797.344259,3629.19165
7405.509663,6938.464616,6263.129868,4184.46321,4095.503291,3629.548081
7795.881177,6731.634572,5139.144165,4215.683734,5084.376851,3632.209559
7821.071953,8274.664445,6744.021925,3116.134285,4906.103269,3635.933432
7855.140816,6757.590995,5465.170025,3762.601002,5409.86632,3637.248245
8243.298231,6389.757864,6069.734112,3835.796882,6479.675556,3639.723812
8381.528308,8439.287684,6252.649265,5225.582316,4740.136649,3640.607857
10010.38452,7161.052038,5343.217836,3374.943269,6628.730479,3641.828308
9160.353462,8058.880038,4664.107807,4337.836798,6680.340488,3643.15055
9629.532745,6229.689121,6041.827603,4787.49784,6469.850624,3644.435245
9845.335188,7232.73345,6333.668083,3659.543065,5984.790217,3645.260603
7048.452583,7570.490893,5707.325626,3232.290787,5424.913695,3646.393017
7867.883989,6117.73644,5125.54359,4710.347629,4991.077658,3647.447048
7311.278683,8063.83578,5272.7209,4761.329291,3516.436449,3648.179736
9357.603853,6017.347833,6848.80694,3866.39202,6243.300437,3648.815381
7742.988178,5512.440383,4606.323896,4778.643145,5047.607991,3649.696105
6360.63334,6496.784925,4593.788317,4633.070915,6171.826887,3651.246574
9569.351644,5684.290361,6370.84108,4609.180417,4682.147238,3652.96172
8212.625311,6660.087755,5299.171636,4240.464738,7906.960911,3653.847942
8886.303299,7097.822716,5016.506322,3145.436029,4622.596257,3655.247847
9130.709783,6723.808482,4096.127423,3919.789996,4534.063683,3657.29376
8431.465493,8145.02831,6690.717912,4392.564238,5346.106401,3658.089833
7151.097466,6385.415506,6453.466367,3493.541369,8475.9758,3659.198391
7604.983958,5753.467355,4896.545261,4015.069327,4881.076447,3660.845959
9420.075379,7199.531739,5328.516492,5077.507778,7258.519433,3661.74258
8533.165001,5825.969112,5118.957818,4094.479859,8029.187774,3662.891928
7096.52538,6891.146086,5004.888822,3946.384728,7249.64511,3663.512296
7878.144408,7162.748968,5618.180787,3933.95897,5246.068275,3665.339134
8537.068355,7353.561367,5888.026578,4589.789822,6715.88416,3665.907863
8464.51113,6690.842508,6030.586408,3888.583764,4637.409115,3666.990048
7440.252093,6376.806263,7152.978877,3701.116328,5375.412947,3669.193992
8912.950893,6957.467317,4511.194736,3697.283065,5963.975958,3670.430472
6859.297709,7091.966403,4964.869946,3822.757628,6243.911308,3671.499581
7276.524531,8055.707618,5297.83373,3329.682245,5384.297834,3673.879012
8088.89308,7900.078784,5158.117346,3004.784502,5799.879747,3674.880805
11691.37561,7517.748841,7362.522306,4503.624317,5868.410631,3676.116432
7751.999866,6620.657349,5263.836152,3505.772895,6364.566038,3676.836005
9348.218366,6100.741449,5090.260358,3469.835386,4384.147414,3677.399534
7412.699086,6846.407666,5081.407513,4268.71707,5950.383208,3678.787052
9603.341761,7160.847428,5669.515306,3263.970419,4134.471329,3679.777864
14752.6271,8442.141174,5327.993669,3450.978134,4211.387941,3680.994647
8935.43396,8659.876037,7329.615098,3192.026391,5081.982775,3683.078661
8385.159478,6078.610056,5407.1289,3226.75276,5282.911903,3684.142072
9153.733856,7934.338858,6148.381482,3863.567154,5262.498121,3685.599263
8845.148636,6394.517989,6277.612793,4122.136471,4895.85257,3686.365134
8777.766601,5722.841715,4130.997867,4512.995111,5006.046005,3687.659834
8120.443709,6369.345646,5256.654464,3926.197814,6139.071415,3688.194906
9361.519697,8330.503471,6517.000569,3997.290357,4958.659345,3690.478938
9627.072076,6858.665573,4350.19792,4271.023816,5502.280712,3691.464814
6651.474981,5711.432092,4444.75759,3793.259514,4997.425002,3693.12561
8170.156632,7721.890468,6758.100175,3811.804667,7768.91697,3694.192408
9464.352616,8219.796795,5396.302979,3635.697031,5638.413312,3694.994667
8157.623622,8037.518576,4745.322003,3641.579364,4787.118845,3695.642251
6617.721631,6589.173585,5240.694168,3686.720974,4792.779726,3697.851011
9270.37604,7205.124047,5872.822589,3098.292572,4575.316342,3700.138233
7915.88612,8045.461212,4936.058681,3870.515738,4446.275604,3703.188077
10273.64074,8105.37827,5363.349248,3998.748758,6365.077498,3704.732572
7195.267036,7669.593199,5023.047222,3577.775991,5125.239143,3705.810239
7540.161334,6669.845267,5863.632614,3966.924793,5786.640234,3707.022693
7301.61383,5579.069965,5465.411302,3880.787958,5260.075327,3708.921765
8500.246507,6281.499489,5344.443033,3640.798431,5805.35713,3711.708687
6397.955561,7303.183863,5155.269682,4249.381734,5538.82181,3713.423766
6161.783577,7522.669711,5872.131643,4877.53879,6569.368839,3714.208822
8518.667665,8949.424845,5568.989822,4070.807456,8096.192383,3715.708477
9021.778512,9568.830699,6457.665677,3242.77328,5043.777571,3717.122186
7740.706746,6609.394627,6683.195604,4352.321122,5286.742956,3718.832172
6916.431137,5713.860743,6112.540575,3951.780166,6626.647354,3719.488912
6951.513588,5870.551638,6326.604958,3806.032529,5638.283641,3720.861073
8574.227864,6823.521853,7508.066348,4562.737138,5636.467445,3722.852926
6668.632304,6658.392014,6477.866243,5058.209141,4716.433546,3725.195274
7465.264507,6357.921325,4825.659696,3075.520955,5537.814362,3725.629691
7470.269432,5937.697143,5506.299225,3469.284039,4452.222446,3726.453891
8682.256001,6593.183515,5647.139392,4018.62579,5707.34688,3727.540011
7393.893274,9143.623329,6541.927341,2997.418871,5507.821207,3728.308233
6659.341496,6195.42344,5212.435384,3470.187446,4583.388386,3729.95014
8726.196457,7004.910823,5755.574983,3369.530674,4883.684759,3730.99471
9900.918776,7739.224481,6392.975754,3812.275619,5189.968269,3732.079884
8402.212028,6798.11764,5320.045326,4778.12329,4390.070841,3732.979257
9149.636212,7551.946239,6697.930031,3246.361689,5369.622461,3734.393283
6197.359868,6934.850698,4564.535934,4288.91781,4519.635868,3735.9294
7891.417083,6696.071789,5909.170286,3407.225504,5833.099189,3738.655337
7619.069624,5602.029039,5865.55421,3351.419059,5635.514096,3741.755209
11705.82358,7336.041334,5383.399299,4702.125363,5577.700771,3742.982584
8968.368266,6570.146385,4188.746636,4142.508712,5396.411459,3743.989811
9064.064925,6793.81764,5121.327441,3584.341336,5574.849039,3745.133778
8261.978984,6577.5218,6150.057202,4193.907716,6258.863521,3746.190605
8182.718917,7101.320652,6553.039112,3678.828629,6460.860466,3746.969056
8341.93953,5703.461821,4901.891837,3797.51298,4884.230594,3751.002363
8378.174214,7781.40654,6783.290489,3563.017235,5716.444622,3751.670739
9871.044511,5840.318721,7006.079304,3638.51688,4487.208628,3752.842682
8107.472659,6449.290398,8059.658033,5020.848804,5089.278819,3753.580342
8443.573707,9803.752676,5768.335612,4618.913906,4482.127245,3755.532407
8901.330969,4793.134208,4363.529663,3544.061398,5200.989046,3757.594759
10350.81838,7328.405899,4785.659302,3267.06388,4750.547068,3758.928724
5850.222653,7505.881903,7038.754119,3961.99445,3998.562906,3760.299489
9367.106919,7035.875196,6942.3643,3845.856767,5956.629463,3761.84067
8043.470776,7411.920681,5641.546125,4366.902083,8167.329629,3765.398847
8023.38213,5759.296515,6506.753425,3806.714993,6205.801044,3766.80254
6358.050689,6663.185159,7031.784751,3952.307995,3913.862006,3768.4111
7014.540643,6933.460418,4967.231481,3981.242717,4500.822987,3769.560151
8276.467595,8268.513902,7260.775302,5028.45748,5295.77302,3771.111035
9303.29677,7547.941816,5051.507385,4854.822479,4094.056203,3771.849447
7278.30605,7355.406966,6425.154369,4451.273441,6032.376818,3772.567139
8150.930868,8871.650543,5846.432348,3528.348194,5804.521289,3773.46533
7151.090387,6380.169315,6115.77576,3359.294734,4815.856805,3774.938096
8834.769379,5909.694461,3811.21268,3592.469557,4315.209987,3776.119923
11428.68788,6261.413917,5709.111956,4181.979526,4003.694708,3777.614795
8613.159505,6076.297895,5014.334102,3070.028159,3963.161252,3780.018503
9578.818295,5771.690808,5901.761055,3165.693868,4236.705613,3781.300968
9061.814467,7211.727728,6184.957346,4662.108188,5749.191064,3782.870105
7984.922741,5676.494294,5754.90546,4597.743253,6940.258489,3783.315022
8387.293917,7313.86815,7239.571916,4449.377628,5267.861587,3784.567803
8086.124888,4453.552677,3806.851618,4200.424051,4752.566938,3786.760275
6613.803674,6352.556584,7387.171522,5225.613883,5851.795856,3787.532593
8933.776216,6764.554712,5766.320393,3349.549786,6231.780782,3788.571539
8631.170652,6657.546808,4497.170358,3436.512081,4795.386151,3789.867111
8381.366864,8284.375559,5877.599487,4089.68811,4645.777688,3790.876294
8851.350026,5945.737335,5219.240593,3127.289542,6350.4251,3793.003653
9594.638729,8448.302543,5293.264407,3470.292389,6315.49402,3793.601284
9749.840417,5840.834635,5867.24565,3554.781516,4854.960886,3794.603348
8366.804068,7143.056754,5588.942242,3788.184496,5668.146309,3795.591495
9639.224701,9336.221913,6057.851443,3516.534029,5074.070757,3797.020855
8708.223432,6994.731594,5430.429674,4321.035365,5667.745568,3797.862792
11223.16486,7941.93606,4741.687981,4517.857219,4811.626556,3798.760963
7366.171935,7867.505713,6548.769836,2861.08215,4719.268739,3799.657125
6973.92769,6491.970538,7259.241964,3554.011782,6222.357603,3800.783104
7047.568403,5902.074649,5254.36012,3138.990748,4808.465978,3801.82391
7472.107089,7001.989984,6461.558377,4373.403624,5412.771174,3803.915833
6295.610318,6834.469112,5596.996992,3644.952234,5857.263066,3805.585145
8659.812191,8534.397063,5437.589157,4293.789423,5200.041928,3806.9339
9396.908019,7281.837892,4351.523474,4608.719113,3900.306872,3808.366405
9550.120834,6538.045008,6792.336596,5600.130718,5058.938904,3809.231476
8032.397689,5599.776427,5049.412552,3619.180713,4339.519923,3809.664314
8460.820997,6314.983818,6135.797776,4312.031275,5157.816848,3810.527702
7722.732943,6224.382431,5022.188007,3968.730618,5537.862679,3811.674917
8269.891473,5619.146244,5659.378512,3748.102338,4397.68945,3814.367883
9590.89121,7870.616781,5098.956078,3438.364341,5493.452897,3815.259237
10428.17013,7344.35194,5471.83151,3590.920795,5583.147384,3816.539411
7086.162402,8802.636782,4918.614107,3076.714861,6263.007759,3820.25669
8870.764847,6732.287087,5525.545672,4780.584136,5511.155243,3821.347215
8134.954979,7393.753447,3838.49008,3730.536283,4776.784102,3822.331256
8702.519558,9714.688325,4841.032008,4031.788684,6822.648925,3823.1238
9946.113746,6306.373177,5354.63636,5170.126461,4743.80611,3824.825141
9015.714356,7755.479705,4634.032392,3556.527072,5449.183004,3825.832992
8762.539515,8014.40746,4705.23442,4647.484374,4631.935396,3826.979524
8173.867652,6925.27689,5972.105205,5024.943115,4663.895006,3828.407619
7523.608612,5842.650752,4702.146313,3983.640106,4814.75906,3829.459952
10924.70034,6119.377323,5414.430428,4679.943985,4545.512406,3830.326672
9569.427993,7309.17675,4782.574738,4520.91276,6670.696014,3831.426306
7445.381662,6895.691367,6020.29995,4715.576757,4724.945905,3832.854182
8256.432773,7056.310327,5293.468503,4678.785562,7953.847299,3834.617199
8337.39221,7613.245504,6445.131558,3166.917105,4536.677508,3835.63744
8158.85587,5402.259178,3805.798652,4476.270502,4648.482315,3837.711531
10049.01916,7035.644128,4830.607078,4157.542936,4488.551177,3839.40146
7053.723954,8752.978867,5649.850025,5146.72354,6528.68379,3840.230535
10525.28691,5910.95238,5258.121315,3427.25113,4358.182831,3843.011795
7213.794396,7045.295132,4554.292641,4266.960516,6019.827598,3843.704053
9011.181031,8235.760323,4176.978716,4715.949055,4855.627411,3846.080908
8469.21023,6261.255117,5650.793425,2452.00314,5387.381497,3847.803167
8978.541589,6197.419901,6438.537251,3907.758405,5330.88696,3849.044882
13437.14095,8394.657344,5277.257701,5205.25941,4880.477,3849.948055
8156.081097,7396.234006,6109.811927,3779.972839,5610.569504,3850.908053
7984.935151,7543.830825,4634.694149,3241.228702,5120.714694,3852.356239
8948.698365,5978.484375,4906.472763,4165.052009,5073.799571,3853.12829
8713.671443,6085.302737,4174.591231,3564.359299,5189.519327,3853.84016
7803.434224,7611.86838,5689.927965,3630.68392,5807.53135,3855.090565
7299.061946,5911.371811,5894.871019,3184.969242,5865.415135,3855.875582
8409.336555,6162.3148,7178.235992,4246.614398,6470.940048,3858.886396
7529.872652,8499.772353,7277.971689,3465.228538,5307.647589,3860.022083
7800.824082,6118.94866,5917.869894,4481.897214,5667.32734,3860.957199
7409.686009,6943.688358,4752.819706,4262.218187,8720.102612,3861.755338
9330.462519,6459.285434,4775.861439,4052.61488,4861.039832,3862.648082
6984.046471,8642.586568,6209.96979,5997.58533,5144.002955,3863.102347
9365.507029,6944.614299,5806.123417,4533.471949,5091.386465,3865.109496
10492.03687,8380.804,6394.959234,4084.430585,5905.591119,3866.022805
7918.394334,7359.955829,5124.913702,3626.05904,5609.079408,3867.556762
8150.957495,9454.470326,6484.466436,3832.476999,4207.200438,3869.175574
9707.493251,6771.327982,5914.742857,3717.126184,4429.436446,3869.689704
7804.093189,7139.347448,4290.509007,3369.165702,5573.002169,3870.701996
7543.110632,7860.205353,6029.994759,4261.439,6175.718411,3871.977022
6620.256829,7245.500906,6951.734932,4206.697513,4597.617079,3872.619951
8984.363294,8892.813819,5419.905751,4115.89198,6382.078666,3873.406935
8571.625816,5980.532719,5314.574969,3873.62175,4533.545297,3875.185856
7681.819885,5956.990664,6285.011684,4502.417419,4934.325586,3876.270456
8352.700774,5783.24048,5305.461113,4453.085722,3181.677734,3877.19755
7251.066086,6248.321776,6038.00467,4228.698908,5696.525101,3878.68727
6245.968748,5639.050921,6803.24469,4329.473757,5222.835764,3882.941103
